Date,State,Confirmed,Recovered,Deceased,Other,Tested
1/25/2021,Uttarakhand,95702,91221,1635,1323,2078868
1/25/2021,West Bengal,568355,552082,10122,0,7851532
1/26/2021,Andaman and Nicobar Islands,4994,4917,62,0,215858
1/26/2021,Andhra Pradesh,887238,878731,7150,0,12942153
1/26/2021,Arunachal Pradesh,16821,16751,56,0,390552
1/26/2021,Assam,217025,213763,1079,1347,6395713
1/26/2021,Bihar,260139,256400,1486,1,20701517
1/26/2021,Chandigarh,20779,20302,334,0,210111
1/26/2021,Chhattisgarh,297429,288764,3644,0,4120423
1/26/2021,Delhi,634229,621783,10820,0,10465191
1/26/2021,Dadra and Nagar Haveli and Daman and Diu,3378,3340,2,29,72410
1/26/2021,Goa,53047,51510,763,0,442488
1/26/2021,Gujarat,259867,251500,4381,0,10655600
1/26/2021,Himachal Pradesh,57257,55919,961,16,911204
1/26/2021,Haryana,267417,263119,3014,0,5103035
1/26/2021,Jharkhand,118425,116589,1064,0,5150854
1/26/2021,Jammu and Kashmir,124157,121124,1930,0,4444236
1/26/2021,Karnataka,936955,918099,12204,19,16691703
1/26/2021,Kerala,899933,824446,3644,240,9349619
1/26/2021,Ladakh,9688,9508,129,0,110068
1/26/2021,Lakshadweep,69,0,0,0,888
1/26/2021,Maharashtra,2013353,1917450,50862,1230,14315227
1/26/2021,Meghalaya,13740,13496,146,0,325872
1/26/2021,Manipur,29005,28463,369,0,508273
1/26/2021,Madhya Pradesh,254085,247073,3793,0,5274424
1/26/2021,Mizoram,4356,4300,9,0,201360
1/26/2021,Nagaland,12081,11756,88,142,124186
1/26/2021,Odisha,334529,331427,1959,0,7588603
1/26/2021,Punjab,172218,164541,5571,0,4395884
1/26/2021,Puducherry,38910,37970,645,0,565731
1/26/2021,Rajasthan,316970,311374,2760,0,5771559
1/26/2021,Sikkim,6078,5746,133,95,73775
1/26/2021,Telangana,293590,288926,1592,0,7711810
1/26/2021,Tamil Nadu,835803,818742,12325,0,15752119
1/26/2021,Tripura,33343,32904,388,23,604952
1/26/2021,India,10690507,10358586,153762,4469,193613120
1/26/2021,Uttar Pradesh,599208,584039,8632,0,27320329
1/26/2021,Uttarakhand,95741,91323,1636,1327,2086012
1/26/2021,West Bengal,568650,552491,10131,0,7876899
1/27/2021,Andaman and Nicobar Islands,4994,4922,62,0,217007
1/27/2021,Andhra Pradesh,887349,878828,7152,0,12975961
1/27/2021,Arunachal Pradesh,16824,16753,56,0,390926
1/27/2021,Assam,217042,213857,1081,1347,6412217
1/27/2021,Bihar,260225,257110,1490,1,20770786
1/27/2021,Chandigarh,20819,20339,334,0,211460
1/27/2021,Chhattisgarh,297868,289708,3647,0,4142971
1/27/2021,Delhi,634325,621995,10829,0,10495046
1/27/2021,Dadra and Nagar Haveli and Daman and Diu,3379,3340,2,29,72410
1/27/2021,Goa,53100,51600,763,0,443903
1/27/2021,Gujarat,260220,251962,4382,0,10655600
1/27/2021,Himachal Pradesh,57296,55987,962,16,914316
1/27/2021,Haryana,267504,263236,3014,0,5112331
1/27/2021,Jharkhand,118495,116706,1066,0,5175741
1/27/2021,Jammu and Kashmir,124234,121253,1931,0,4461439
1/27/2021,Karnataka,937383,918859,12207,19,16750398
1/27/2021,Kerala,905592,829452,3664,246,9400749
1/27/2021,Ladakh,9688,9511,129,0,110068
1/27/2021,Lakshadweep,69,0,0,0,888
1/27/2021,Maharashtra,2015524,1920006,50894,1231,14367094
1/27/2021,Meghalaya,13741,13506,146,0,330810
1/27/2021,Manipur,29009,28476,370,0,509108
1/27/2021,Madhya Pradesh,254270,247418,3799,0,5290847
1/27/2021,Mizoram,4359,4306,9,0,203378
1/27/2021,Nagaland,12083,11796,88,142,124326
1/27/2021,Odisha,334667,331535,1959,0,7612713
1/27/2021,Punjab,172406,164745,5581,0,4404889
1/27/2021,Puducherry,38934,38006,646,0,567923
1/27/2021,Rajasthan,317104,311679,2761,0,5778472
1/27/2021,Sikkim,6079,5749,133,95,73775
1/27/2021,Telangana,293737,289325,1593,0,7728296
1/27/2021,Tamil Nadu,836315,819306,12333,0,15808217
1/27/2021,Tripura,33343,32908,388,23,605314
1/27/2021,India,10702063,10372847,153885,4478,194338773
1/27/2021,Uttar Pradesh,599376,584372,8636,0,27424012
1/27/2021,Uttarakhand,95826,91419,1639,1329,2095086
1/27/2021,West Bengal,568884,552877,10139,0,7894508
1/28/2021,Andaman and Nicobar Islands,4994,4924,62,0,218629
1/28/2021,Andhra Pradesh,887466,878956,7152,0,13012150
1/28/2021,Arunachal Pradesh,16827,16756,56,0,391275
1/28/2021,Assam,217071,213952,1081,1347,6429030
1/28/2021,Bihar,260359,257391,1492,1,20782818
1/28/2021,Chandigarh,20855,20363,334,0,212915
1/28/2021,Chhattisgarh,304319,296187,3682,0,4163045
1/28/2021,Delhi,634524,622114,10835,0,10553039
1/28/2021,Dadra and Nagar Haveli and Daman and Diu,3379,3340,2,29,72410
1/28/2021,Goa,53185,51652,765,0,445778
1/28/2021,Gujarat,260566,252564,4384,0,10751067
1/28/2021,Himachal Pradesh,57356,56039,962,16,918838
1/28/2021,Haryana,267601,263347,3014,0,5127807
1/28/2021,Jharkhand,118557,116818,1069,0,5185675
1/28/2021,Jammu and Kashmir,124297,121402,1932,0,4481723
1/28/2021,Karnataka,937933,919503,12209,19,16816459
1/28/2021,Kerala,911363,835046,3683,246,9459221
1/28/2021,Ladakh,9705,9513,129,0,110068
1/28/2021,Lakshadweep,69,0,0,0,888
1/28/2021,Maharashtra,2018413,1923187,50944,1234,14430223
1/28/2021,Meghalaya,13749,13513,146,0,330810
1/28/2021,Manipur,29024,28499,370,0,510714
1/28/2021,Madhya Pradesh,254496,247739,3802,0,5307095
1/28/2021,Mizoram,4362,4313,9,0,204491
1/28/2021,Nagaland,12084,11801,88,143,124466
1/28/2021,Odisha,334780,331667,1959,0,7635887
1/28/2021,Punjab,172606,164937,5590,0,4425238
1/28/2021,Puducherry,38973,38035,647,0,570695
1/28/2021,Rajasthan,317189,311867,2763,0,5797355
1/28/2021,Sikkim,6084,5752,133,95,74110
1/28/2021,Telangana,293923,289631,1594,0,7759415
1/28/2021,Tamil Nadu,836818,819850,12339,0,15860674
1/28/2021,Tripura,33343,32911,388,23,605866
1/28/2021,India,10720975,10393162,154047,4484,195081079
1/28/2021,Uttar Pradesh,599624,584752,8642,0,27536763
1/28/2021,Uttarakhand,95908,91597,1642,1331,2104208
1/28/2021,West Bengal,569173,553244,10148,0,7919637
1/29/2021,Andaman and Nicobar Islands,4994,4927,62,0,220484
1/29/2021,Andhra Pradesh,887591,879131,7152,0,13054959
1/29/2021,Arunachal Pradesh,16827,16758,56,0,391822
1/29/2021,Assam,217091,214054,1081,1347,6445513
1/29/2021,Bihar,260480,257669,1495,1,20864841
1/29/2021,Chandigarh,20882,20389,334,0,214102
1/29/2021,Chhattisgarh,304689,296642,3689,0,4183581
1/29/2021,Delhi,634773,622381,10841,0,10611764
1/29/2021,Dadra and Nagar Haveli and Daman and Diu,3380,3340,2,29,72410
1/29/2021,Goa,53263,51755,766,0,447398
1/29/2021,Gujarat,260901,253027,4385,0,10751067
1/29/2021,Himachal Pradesh,57400,56079,962,16,923426
1/29/2021,Haryana,267708,263501,3015,0,5144281
1/29/2021,Jharkhand,118602,116904,1070,0,5199013
1/29/2021,Jammu and Kashmir,124373,121617,1933,0,4502603
1/29/2021,Karnataka,938401,920110,12211,19,16884991
1/29/2021,Kerala,917631,841444,3705,247,9518036
1/29/2021,Ladakh,9714,9517,129,0,110068
1/29/2021,Lakshadweep,70,14,0,0,888
1/29/2021,Maharashtra,2021184,1925800,51000,1237,14496359
1/29/2021,Meghalaya,13753,13524,146,0,333315
1/29/2021,Manipur,29039,28524,371,0,511987
1/29/2021,Madhya Pradesh,254667,248036,3805,0,5325107
1/29/2021,Mizoram,4363,4318,9,0,205361
1/29/2021,Nagaland,12088,11804,88,143,124658
1/29/2021,Odisha,334850,331824,1959,0,7660563
1/29/2021,Punjab,172860,165145,5601,0,4444257
1/29/2021,Puducherry,39004,38062,647,0,573656
1/29/2021,Rajasthan,317292,312132,2765,0,5814009
1/29/2021,Sikkim,6085,5760,133,95,74289
1/29/2021,Telangana,294120,289987,1596,0,7790901
1/29/2021,Tamil Nadu,837327,820381,12345,0,15913194
1/29/2021,Tripura,33345,32913,388,23,606523
1/29/2021,India,10734029,10408048,154184,4499,195837408
1/29/2021,Uttar Pradesh,599837,585273,8646,0,27657436
1/29/2021,Uttarakhand,95986,91713,1642,1342,2116001
1/29/2021,West Bengal,569459,553593,10155,0,7944701
1/30/2021,Andaman and Nicobar Islands,4994,4928,62,0,221876
1/30/2021,Andhra Pradesh,887720,879278,7153,0,13095962
1/30/2021,Arunachal Pradesh,16828,16758,56,0,392143
1/30/2021,Assam,217120,214124,1082,1347,6459972
1/30/2021,Bihar,260603,257856,1499,1,20946382
1/30/2021,Chandigarh,20899,20414,334,0,215242
1/30/2021,Chhattisgarh,305102,297144,3698,0,4207188
1/30/2021,Delhi,634956,622671,10849,0,10680731
1/30/2021,Dadra and Nagar Haveli and Daman and Diu,3380,3342,2,29,72410
1/30/2021,Goa,53356,51831,766,0,449280
1/30/2021,Gujarat,261224,253468,4387,0,10813671
1/30/2021,Himachal Pradesh,57494,56131,964,16,928519
1/30/2021,Haryana,267805,263654,3017,0,5159788
1/30/2021,Jharkhand,118651,117004,1071,0,5208961
1/30/2021,Jammu and Kashmir,124449,121752,1936,0,4524200
1/30/2021,Karnataka,938865,920657,12213,19,16958479
1/30/2021,Kerala,923913,848476,3723,249,9576795
1/30/2021,Ladakh,9719,9519,130,0,110068
1/30/2021,Lakshadweep,79,30,0,0,888
1/30/2021,Maharashtra,2023814,1927335,51042,1238,14559160
1/30/2021,Meghalaya,13761,13541,146,0,334713
1/30/2021,Manipur,29054,28545,371,0,513812
1/30/2021,Madhya Pradesh,254886,248319,3807,0,5343762
1/30/2021,Mizoram,4366,4322,9,0,206095
1/30/2021,Nagaland,12090,11806,88,143,124820
1/30/2021,Odisha,334958,331962,1959,0,7685776
1/30/2021,Punjab,173084,165291,5609,0,4463437
1/30/2021,Puducherry,39047,38094,647,0,576341
1/30/2021,Rajasthan,317396,312370,2766,0,5832977
1/30/2021,Sikkim,6088,5766,133,95,74457
1/30/2021,Telangana,294306,290354,1598,0,7823989
1/30/2021,Tamil Nadu,837832,820907,12350,0,15965919
1/30/2021,Tripura,33347,32915,388,23,606978
1/30/2021,India,10747102,10422125,154312,4503,196588372
1/30/2021,Uttar Pradesh,600079,585747,8650,0,27769217
1/30/2021,Uttarakhand,96068,91880,1643,1343,2127358
1/30/2021,West Bengal,569769,553934,10164,0,7970808
1/31/2021,Andaman and Nicobar Islands,4994,4928,62,0,223137
1/31/2021,Andhra Pradesh,887836,879405,7153,0,13137872
1/31/2021,Arunachal Pradesh,16828,16759,56,0,392211
1/31/2021,Assam,217141,214178,1082,1347,6465926
1/31/2021,Bihar,260719,258018,1501,1,21021650
1/31/2021,Chandigarh,20925,20426,334,0,216246
1/31/2021,Chhattisgarh,305367,297339,3701,0,4220304
1/31/2021,Delhi,635096,622882,10853,0,10741426
1/31/2021,Dadra and Nagar Haveli and Daman and Diu,3380,3342,2,29,72410
1/31/2021,Goa,53409,51891,768,0,450676
1/31/2021,Gujarat,261540,253803,4387,0,10813671
1/31/2021,Himachal Pradesh,57536,56163,967,16,931400
1/31/2021,Haryana,267897,263764,3018,0,5172330
1/31/2021,Jharkhand,118692,117067,1072,0,5217119
1/31/2021,Jammu and Kashmir,124506,121822,1936,0,4544387
1/31/2021,Karnataka,939387,921122,12217,19,17033930
1/31/2021,Kerala,929179,854206,3744,250,9625913
1/31/2021,Ladakh,9720,9523,130,0,110068
1/31/2021,Lakshadweep,87,49,0,0,2328
1/31/2021,Maharashtra,2026399,1929005,51082,1241,14617168
1/31/2021,Meghalaya,13764,13550,146,0,334713
1/31/2021,Manipur,29070,28553,371,0,515122
1/31/2021,Madhya Pradesh,255112,248637,3810,0,5361905
1/31/2021,Mizoram,4372,4330,9,0,207303
1/31/2021,Nagaland,12094,11806,88,144,124945
1/31/2021,Odisha,335072,332103,1959,0,7709606
1/31/2021,Punjab,173276,165533,5615,0,4482617
1/31/2021,Puducherry,39068,38135,648,0,578693
1/31/2021,Rajasthan,317491,312564,2766,0,5851737
1/31/2021,Sikkim,6090,5775,133,95,74692
1/31/2021,Telangana,294469,290630,1599,0,7861361
1/31/2021,Tamil Nadu,838340,821430,12356,0,16019962
1/31/2021,Tripura,33347,32915,388,23,606978
1/31/2021,India,10758629,10434007,154428,4509,197092635
1/31/2021,Uttar Pradesh,600299,586116,8658,0,27888620
1/31/2021,Uttarakhand,96129,91966,1644,1344,2134552
1/31/2021,West Bengal,569998,554272,10173,0,7995854
2/1/2021,Andaman and Nicobar Islands,4994,4932,62,0,224852
2/1/2021,Andhra Pradesh,887900,879504,7154,0,13159794
2/1/2021,Arunachal Pradesh,16828,16762,56,0,392762
2/1/2021,Assam,217154,214248,1083,1347,6482747
2/1/2021,Bihar,260794,258136,1503,1,21086973
2/1/2021,Chandigarh,20957,20447,334,0,217610
2/1/2021,Chhattisgarh,305689,297859,3706,0,4241595
2/1/2021,Delhi,635217,623096,10856,0,10785138
2/1/2021,Dadra and Nagar Haveli and Daman and Diu,3380,3343,2,29,72410
2/1/2021,Goa,53469,51977,768,0,452039
2/1/2021,Gujarat,261838,254209,4388,0,10871308
2/1/2021,Himachal Pradesh,57561,56200,967,16,935674
2/1/2021,Haryana,267989,263886,3022,0,5180620
2/1/2021,Jharkhand,118734,117148,1073,0,5225096
2/1/2021,Jammu and Kashmir,124550,121905,1936,0,4562133
2/1/2021,Karnataka,939775,921592,12220,19,17087246
2/1/2021,Kerala,932638,859421,3761,253,9659492
2/1/2021,Ladakh,9724,9526,130,0,110068
2/1/2021,Lakshadweep,99,56,0,0,2919
2/1/2021,Maharashtra,2028347,1932294,51109,1243,14656223
2/1/2021,Meghalaya,13764,13556,146,0,337242
2/1/2021,Manipur,29074,28562,371,0,515122
2/1/2021,Madhya Pradesh,255263,248897,3812,0,5376922
2/1/2021,Mizoram,4372,4333,9,0,207778
2/1/2021,Nagaland,12099,11810,88,147,125075
2/1/2021,Odisha,335151,332239,1959,0,7731759
2/1/2021,Punjab,173470,165753,5616,0,4490598
2/1/2021,Puducherry,39096,38160,651,0,579841
2/1/2021,Rajasthan,317587,312873,2766,0,5858590
2/1/2021,Sikkim,6091,5779,133,95,74692
2/1/2021,Telangana,294587,290894,1601,0,7879047
2/1/2021,Tamil Nadu,838842,821947,12363,0,16071626
2/1/2021,Tripura,33348,32918,388,23,607566
2/1/2021,India,10767208,10447450,154522,4519,197752057
2/1/2021,Uttar Pradesh,600470,586505,8662,0,27989752
2/1/2021,Uttarakhand,96180,92105,1648,1346,2142303
2/1/2021,West Bengal,570177,554578,10179,0,8014022
2/2/2021,Andaman and Nicobar Islands,4994,4932,62,0,226584
2/2/2021,Andhra Pradesh,888004,879651,7156,0,13189103
2/2/2021,Arunachal Pradesh,16829,16762,56,0,393314
2/2/2021,Assam,217161,214285,1083,1347,6498609
2/2/2021,Bihar,260912,258309,1507,1,21160236
2/2/2021,Chandigarh,20979,20462,335,0,218941
2/2/2021,Chhattisgarh,306019,298135,3711,0,4265378
2/2/2021,Delhi,635331,623256,10858,0,10843736
2/2/2021,Dadra and Nagar Haveli and Daman and Diu,3380,3343,2,29,72410
2/2/2021,Goa,53575,52039,768,0,454356
2/2/2021,Gujarat,262123,254631,4389,0,10900068
2/2/2021,Himachal Pradesh,57587,56238,968,16,941382
2/2/2021,Haryana,268067,263989,3023,0,5196412
2/2/2021,Jharkhand,118793,117229,1075,0,5233424
2/2/2021,Jammu and Kashmir,124594,121988,1938,0,4580204
2/2/2021,Karnataka,940170,922004,12223,19,17147397
2/2/2021,Kerala,938354,865168,3777,256,9712432
2/2/2021,Ladakh,9726,9530,130,0,110068
2/2/2021,Lakshadweep,119,56,0,0,4125
2/2/2021,Maharashtra,2030274,1936305,51139,1244,14706992
2/2/2021,Meghalaya,13768,13565,147,0,338615
2/2/2021,Manipur,29079,28568,371,0,517553
2/2/2021,Madhya Pradesh,255431,249193,3815,0,5392076
2/2/2021,Mizoram,4373,4334,9,0,209012
2/2/2021,Nagaland,12101,11810,88,148,125210
2/2/2021,Odisha,335211,332377,1959,0,7751480
2/2/2021,Punjab,173674,165924,5628,0,4506064
2/2/2021,Puducherry,39123,38186,651,0,579548
2/2/2021,Rajasthan,317674,313108,2768,0,5872507
2/2/2021,Sikkim,6096,5781,135,95,74692
2/2/2021,Telangana,294739,291115,1602,0,7915105
2/2/2021,Tamil Nadu,839352,822468,12367,0,16123270
2/2/2021,Tripura,33348,32920,388,23,607962
2/2/2021,India,10778209,10461700,154635,4526,198473178
2/2/2021,Uttar Pradesh,600642,586967,8668,0,28092122
2/2/2021,Uttarakhand,96227,92185,1651,1348,2150398
2/2/2021,West Bengal,570380,554887,10188,0,8036329
2/3/2021,Andaman and Nicobar Islands,4994,4932,62,0,228290
2/3/2021,Andhra Pradesh,888099,879780,7157,0,13214548
2/3/2021,Arunachal Pradesh,16829,16764,56,0,393880
2/3/2021,Assam,217175,214344,1083,1347,6514682
2/3/2021,Bihar,261004,258447,1510,1,21235979
2/3/2021,Chandigarh,21015,20493,336,0,220301
2/3/2021,Chhattisgarh,306370,298337,3718,0,4289431
2/3/2021,Delhi,635481,623409,10864,0,10900394
2/3/2021,Dadra and Nagar Haveli and Daman and Diu,3380,3343,2,29,72410
2/3/2021,Goa,53638,52109,768,0,456130
2/3/2021,Gujarat,262406,255159,4391,0,10933696
2/3/2021,Himachal Pradesh,57646,56252,969,16,945901
2/3/2021,Haryana,268136,264093,3024,0,5218923
2/3/2021,Jharkhand,118839,117309,1077,0,5243351
2/3/2021,Jammu and Kashmir,124659,122049,1941,0,4600637
2/3/2021,Karnataka,940596,922437,12225,19,17218163
2/3/2021,Kerala,944710,871548,3797,256,9772067
2/3/2021,Ladakh,9735,9535,130,0,110068
2/3/2021,Lakshadweep,122,61,0,0,4263
2/3/2021,Maharashtra,2033266,1943335,51169,1246,14764744
2/3/2021,Meghalaya,13774,13575,147,0,340228
2/3/2021,Manipur,29088,28603,372,0,518960
2/3/2021,Madhya Pradesh,255689,249443,3816,0,5405789
2/3/2021,Mizoram,4376,4337,9,0,209716
2/3/2021,Nagaland,12117,11815,88,148,125331
2/3/2021,Odisha,335282,332499,1959,0,7774477
2/3/2021,Punjab,173861,166103,5628,0,4520789
2/3/2021,Puducherry,39146,38215,652,0,584300
2/3/2021,Rajasthan,317766,313304,2770,0,5889518
2/3/2021,Sikkim,6098,5782,135,95,75142
2/3/2021,Telangana,294924,291312,1604,0,7955308
2/3/2021,Tamil Nadu,839866,823001,12371,0,16176919
2/3/2021,Tripura,33348,32920,388,23,607962
2/3/2021,India,10791134,10479513,154742,4529,199216019
2/3/2021,Uttar Pradesh,600837,587398,8674,0,28211459
2/3/2021,Uttarakhand,96281,92280,1655,1349,2159724
2/3/2021,West Bengal,570581,555190,10195,0,8058141
2/4/2021,Andaman and Nicobar Islands,4994,4932,62,0,230133
2/4/2021,Andhra Pradesh,888178,879867,7157,0,13242802
2/4/2021,Arunachal Pradesh,16829,16765,56,0,394542
2/4/2021,Assam,217186,214374,1084,1347,6530025
2/4/2021,Bihar,261068,258556,1512,1,21309467
2/4/2021,Chandigarh,21036,20512,337,0,220301
2/4/2021,Chhattisgarh,306743,298724,3724,0,4313849
2/4/2021,Delhi,635639,623574,10871,0,10967628
2/4/2021,Dadra and Nagar Haveli and Daman and Diu,3380,3343,2,29,72410
2/4/2021,Goa,53717,52165,770,0,458068
2/4/2021,Gujarat,262681,255489,4392,0,10966235
2/4/2021,Himachal Pradesh,57693,56268,970,16,952997
2/4/2021,Haryana,268209,264221,3026,0,5249249
2/4/2021,Jharkhand,118897,117373,1077,0,5252988
2/4/2021,Jammu and Kashmir,124719,122124,1943,0,4621705
2/4/2021,Karnataka,941070,922907,12227,19,17294005
2/4/2021,Kerala,950812,877889,3814,256,9856074
2/4/2021,Ladakh,9740,9538,130,0,110068
2/4/2021,Lakshadweep,126,61,0,0,5321
2/4/2021,Maharashtra,2036002,1948674,51215,1251,14821561
2/4/2021,Meghalaya,13794,13584,147,0,341580
2/4/2021,Manipur,29101,28614,372,0,520516
2/4/2021,Madhya Pradesh,255855,249706,3818,0,5420927
2/4/2021,Mizoram,4376,4342,9,0,211423
2/4/2021,Nagaland,12121,11821,88,148,125521
2/4/2021,Odisha,335369,332611,1960,0,7796219
2/4/2021,Punjab,174057,166263,5635,0,4538121
2/4/2021,Puducherry,39185,38240,652,0,586350
2/4/2021,Rajasthan,317905,313496,2770,0,5908302
2/4/2021,Sikkim,6103,5791,135,95,75367
2/4/2021,Telangana,295101,291510,1606,0,7996651
2/4/2021,Tamil Nadu,840360,823518,12375,0,16228801
2/4/2021,Tripura,33348,32925,388,23,608947
2/4/2021,India,10803535,10495301,154862,4536,199931795
2/4/2021,Uttar Pradesh,600970,587661,8680,0,28340622
2/4/2021,Uttarakhand,96384,92372,1659,1351,2167413
2/4/2021,West Bengal,570787,555491,10199,0,8081172
2/5/2021,Andaman and Nicobar Islands,4997,4932,62,0,231633
2/5/2021,Andhra Pradesh,888275,880046,7158,0,13276678
2/5/2021,Arunachal Pradesh,16829,16765,56,0,395200
2/5/2021,Assam,217193,214403,1084,1347,6546265
2/5/2021,Bihar,261158,258757,1514,1,21383874
2/5/2021,Chandigarh,21060,20535,338,0,220301
2/5/2021,Chhattisgarh,307079,298987,3732,0,4336764
2/5/2021,Delhi,635793,623714,10873,0,11027592
2/5/2021,Dadra and Nagar Haveli and Daman and Diu,3380,3344,2,29,72410
2/5/2021,Goa,53773,52243,770,0,459485
2/5/2021,Gujarat,262948,255914,4393,0,10998755
2/5/2021,Himachal Pradesh,57764,56316,970,16,959153
2/5/2021,Haryana,268293,264317,3027,0,5275675
2/5/2021,Jharkhand,118938,117420,1077,0,5265585
2/5/2021,Jammu and Kashmir,124785,122187,1944,0,4643543
2/5/2021,Karnataka,941500,923377,12230,19,17368124
2/5/2021,Kerala,956422,884542,3833,256,9948005
2/5/2021,Ladakh,9743,9541,130,0,110068
2/5/2021,Lakshadweep,141,63,0,2,6141
2/5/2021,Maharashtra,2038630,1952187,51255,1252,14875633
2/5/2021,Meghalaya,13821,13593,147,0,342795
2/5/2021,Manipur,29110,28625,372,0,521834
2/5/2021,Madhya Pradesh,256017,250005,3819,0,5437590
2/5/2021,Mizoram,4380,4345,9,0,212732
2/5/2021,Nagaland,12126,11821,88,148,125667
2/5/2021,Odisha,335466,332733,1961,0,7819907
2/5/2021,Punjab,174256,166477,5634,0,4556670
2/5/2021,Puducherry,39235,38267,654,0,588451
2/5/2021,Rajasthan,318021,313669,2771,0,5925867
2/5/2021,Sikkim,6105,5798,135,95,75516
2/5/2021,Telangana,295270,291699,1607,0,8034038
2/5/2021,Tamil Nadu,840849,824024,12379,0,16281457
2/5/2021,Tripura,33349,32926,388,23,609412
2/5/2021,India,10815246,10509813,154957,4539,200672589
2/5/2021,Uttar Pradesh,601128,587984,8682,0,28453058
2/5/2021,Uttarakhand,96431,92469,1662,1351,2175808
2/5/2021,West Bengal,570981,555788,10201,0,8104339
2/6/2021,Andaman and Nicobar Islands,5000,4932,62,0,233597
2/6/2021,Andhra Pradesh,888350,880179,7159,0,13311542
2/6/2021,Arunachal Pradesh,16830,16767,56,0,395795
2/6/2021,Assam,217202,214423,1084,1347,6561527
2/6/2021,Bihar,261246,258841,1515,1,21458338
2/6/2021,Chandigarh,21060,20535,338,0,220301
2/6/2021,Chhattisgarh,307339,299284,3735,0,4357998
2/6/2021,Delhi,635916,623865,10877,0,11090914
2/6/2021,Dadra and Nagar Haveli and Daman and Diu,3380,3345,2,29,72410
2/6/2021,Goa,53838,52299,770,0,460994
2/6/2021,Gujarat,263200,256315,4394,0,11030661
2/6/2021,Himachal Pradesh,57851,56367,971,16,965756
2/6/2021,Haryana,268364,264429,3027,0,5303224
2/6/2021,Jharkhand,118979,117474,1077,0,5275052
2/6/2021,Jammu and Kashmir,124850,122275,1944,0,4666171
2/6/2021,Karnataka,942031,923811,12233,19,17442715
2/6/2021,Kerala,962364,890720,3849,256,10030809
2/6/2021,Ladakh,9744,9542,130,0,110068
2/6/2021,Lakshadweep,151,63,0,2,7537
2/6/2021,Maharashtra,2041398,1953926,51280,1258,14928130
2/6/2021,Meghalaya,13845,13596,147,0,344070
2/6/2021,Manipur,29117,28636,372,0,523291
2/6/2021,Madhya Pradesh,256214,250320,3820,0,5454653
2/6/2021,Mizoram,4381,4350,9,0,214309
2/6/2021,Nagaland,12148,11826,88,149,126187
2/6/2021,Odisha,335548,332842,1962,0,7840772
2/6/2021,Punjab,174439,166643,5640,0,4576958
2/6/2021,Puducherry,39270,38299,654,0,590466
2/6/2021,Rajasthan,318118,313819,2772,0,5945084
2/6/2021,Sikkim,6108,5803,135,95,75644
2/6/2021,Telangana,295431,291846,1608,0,8069459
2/6/2021,Tamil Nadu,841326,824527,12382,0,16334713
2/6/2021,Tripura,33349,32927,388,23,609909
2/6/2021,India,10827315,10521574,155032,4553,201368378
2/6/2021,Uttar Pradesh,601272,588148,8686,0,28578777
2/6/2021,Uttarakhand,96478,92519,1664,1358,2184998
2/6/2021,West Bengal,571178,556081,10202,0,8128350
2/7/2021,Andaman and Nicobar Islands,5001,4932,62,0,235072
2/7/2021,Andhra Pradesh,888423,880261,7159,0,13345522
2/7/2021,Arunachal Pradesh,16830,16767,56,0,395994
2/7/2021,Assam,217210,214447,1084,1347,6567763
2/7/2021,Bihar,261299,258925,1516,1,21530827
2/7/2021,Chandigarh,21107,20598,340,0,225242
2/7/2021,Chhattisgarh,307525,299494,3741,0,4367871
2/7/2021,Delhi,636035,624044,10879,0,11145161
2/7/2021,Dadra and Nagar Haveli and Daman and Diu,3380,3345,2,29,72410
2/7/2021,Goa,53880,52347,772,0,462011
2/7/2021,Gujarat,263444,256670,4395,0,11060775
2/7/2021,Himachal Pradesh,57896,56444,972,16,968162
2/7/2021,Haryana,268431,264519,3029,0,5325170
2/7/2021,Jharkhand,119017,117508,1078,0,5282669
2/7/2021,Jammu and Kashmir,124909,122335,1944,0,4688992
2/7/2021,Karnataka,942518,924304,12236,19,17516945
2/7/2021,Kerala,968439,896668,3868,257,10096326
2/7/2021,Ladakh,9747,9545,130,0,110068
2/7/2021,Lakshadweep,153,63,0,2,8160
2/7/2021,Maharashtra,2044071,1955548,51310,1265,14977683
2/7/2021,Meghalaya,13885,13601,147,0,345293
2/7/2021,Manipur,29126,28654,373,0,524987
2/7/2021,Madhya Pradesh,256398,250537,3820,0,5470099
2/7/2021,Mizoram,4382,4350,9,0,214776
2/7/2021,Nagaland,12158,11826,88,149,126597
2/7/2021,Odisha,335620,332948,1962,0,7864557
2/7/2021,Punjab,174646,166828,5642,0,4594107
2/7/2021,Puducherry,39292,38326,654,0,592495
2/7/2021,Rajasthan,318193,313957,2772,0,5963644
2/7/2021,Sikkim,6110,5810,135,95,75644
2/7/2021,Telangana,295581,292032,1610,0,8104264
2/7/2021,Tamil Nadu,841797,825025,12383,0,16388243
2/7/2021,Tripura,33349,32930,388,23,609909
2/7/2021,India,10839101,10533330,155118,4562,201900614
2/7/2021,Uttar Pradesh,601385,588818,8687,0,28693975
2/7/2021,Uttarakhand,96493,92554,1668,1359,2190489
2/7/2021,West Bengal,571371,556370,10207,0,8150715
2/8/2021,Andaman and Nicobar Islands,5005,4932,62,0,236643
2/8/2021,Andhra Pradesh,888485,880363,7160,0,13367616
2/8/2021,Arunachal Pradesh,16831,16770,56,0,397038
2/8/2021,Assam,217229,214473,1085,1347,6586636
